,click_bait_score,Content Title
604,1,Сњыур№ёърђр яючшішџ чр бш№шџ х ыръхщёър
605,1,"Ьэхэшџ | Ьэхэшџ Daily - ""вюьрѕртъшђх"" - ёђ№рђхушџ шыш ф№ѓу в№њья-ђѓшђ"
606,3,"Яхђњ№ Фшьъют ъ№шхјх, їх шьр фр№срђр эр Трэур  "
607,3,"Хт№юяр, ръю эх ёхур - ъюур?!"
608,3,"Трэур, Яѓђшэ, Эшэютр ш арфхт + ТШФХЮ"
609,1,Last Minute чр Тхышъфхэ т Яхђ№шї! 2 эюљѓтъш ёњё чръѓёъш ш я№рчэшїхэ юсџф
610,3,Last Minute чр Тхышъфхэ т Яхђ№шї! 2 эюљѓтъш ёњё чръѓёъш ш я№рчэшїхэ юсџф
611,3,Last Minute чр Тхышъфхэ т Яхђ№шї! 2 эюљѓтъш ёњё чръѓёъш ш я№рчэшїхэ юсџф
612,3,Last Minute чр Тхышъфхэ т Яхђ№шї! 2 эюљѓтъш ёњё чръѓёъш ш я№рчэшїхэ юсџф
613,3,бхэчрішџ чр Тхышъфхэ! гэшърыэр №рчя№юфрцср эр ъэшуш т іхэђњ№р эр бюєшџ - ѕшђютш чруыртшџ эр јюъш№рљю эшёъш іхэш
614,1,Рэрышчш | Юс№рђ яю в№њья: аръхђш ё№хљѓ бш№шџ
615,3,Шышџ Ышэую№ёъш: аѓёшџ т бш№шџ х эрурчшыр т ьэюую фњысюър ъры
616,1,Шышџ Ышэую№ёъш: аѓёшџ т бш№шџ х эрурчшыр т ьэюую фњысюър ъры - бТпв - Эютшэш
617,3,Сш Эўч | Яюыхђ ъњь №рџ
618,1,бХЭЧРжШп ЧР ТХЫШЪФХЭ! гэшърыэр №рчя№юфрцср эр ъэшуш т іхэђњ№р эр...
619,1,бХЭЧРжШп ЧР ТХЫШЪФХЭ! гэшърыэр №рчя№юфрцср чр ъэшуш т іхэђњ№р эр...
620,3,Чрт№њљрэх ъњь ёхсх ёш :: Шьрђ ыш ьшёшџ Сњыур№шђх
621,1,"бтџђ | Юсшїрьх ђх, Рсѓ Штрэър - р№рсёъш яюђ№хсшђхыш сыруюфр№џђ эр в№њья чр ѓфр№р ё№хљѓ Рёрф"
622,3,гїхэш юђъ№шѕр ђрщэрђр фр№ср эр Трэур: Шьрыр х т уыртрђр ёш ёюэр№!
623,1,ЋСхышђх ърёъшЛ эр бю№юё сшыш ртђю№ш эр ѕшьшїхёърђр рђрър т бш№шџ
624,1,"Эх їрърщђх ђ№хђр ётхђютэр тющэр, ђџ тхїх х ђѓъ"
625,3,Ышыш Штрэютр ёхэчрішюээю: Трэур ьш ърчр ъюур ш ъњфх љх ѓь№р. йх сњфр чрхфэю ё цхэр т ёьњ№ђђр ёш!
626,3,"Ьырф ѓєюыюу, №рчыхфтрљ ъ№ѓяхэ ётхђютхэ чруютю№ ьхцфѓ шыўьшэрђшђх ш шчтњэчхьэш, шчїхчэр ьшёђх№шючэю | Vchas.net"
627,3,"ЪаШХеР Юв ЭРб ЭРЩ-бваРеЮТШвЮвЮ ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЭЮ ЯаХЧ 1996 вп Х аРЧЪаШЫР ЯаХФ СШЧЭХбЬХЭ, зХ СкЫУРаШп йХ | Vchas.net"
628,3,Фютх№їшэют ш жш№ърфцшхт  ух№юш эр эрјхђю т№хьe
629,3,Эрщ-ёђ№рѕютшђюђю я№ю№юїхёђтю эр Трэур!
630,1,"Ьырф ѓєюыюу, №рчыхфтрљ ъ№ѓяхэ ётхђютхэ чруютю№ ьхцфѓ шыўьшэрђшђх ш шчтњэчхьэш, шчїхчэр ьшёђх№шючэю"
631,3,Эрщ-ёђ№рѕютшђюђю я№ю№юїхёђтю эр Трэур | Фхщыш Я№хё
632,1,еръх№ш ярэшъќюёрѕр Фрырё
633,1,ЪЮЭбЯШаРжШп! гєюыюу шчїхчэр ьшёђх№шючэю -№рсюђхы тњ№ѕѓ ётхђютхэ...
634,1,ЪЮЭбЯШаРжШп! гєюыюу шчїхчэр ьшёђх№шючэю-№рсюђхы тњ№ѕѓ ётхђютхэ...
635,1,"Ьырф ѓєюыюу, №рчыхфтрљ ъ№ѓяхэ ётхђютхэ чруютю№ ьхцфѓ шыўьшэрђшђх ш шчтњэчхьэш, шчїхчэр ьшёђх№шючэю - СЫШж"
636,1,"Ыўсюьш№ Ъўїѓъют: бтхђњђ, т ъющђю цштххь, љх х тёх яю-эхёшуѓ№хэ, ё ђ№ѓёютх ш ъюышчшш - СкЫУРаШп - Эютшэш"
637,3,"ЪаШХеР Юв ЭРб ЭРЩ-бваРеЮТШвЮвЮ ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЭЮ ЯаХЧ 1996 вп Х аРЧЪаШЫР ЯаХФ СШЧЭХбЬХЭ, зХ СкЫУРаШп йХ  Яюышђшърђр  Шэєю№ьрішюэхэ яю№ђры"
638,3,Т ёѓђ№хјэшђх сыюъютх - Cross.bg
639,1,Ь№рїэшђх ђрщэш эр ь№њёэшђх сюьсш
640,3,Эрщ-ёђ№рѕютшђюђю я№ю№юїхёђтю эр Трэур! | Шэєю№ьрішџђр эр т№хьх
641,3,Эрщ-ёђ№рѕютшђюђю я№ю№юїхёђтю эр Трэур!  Эютшэш ш Чрсртыхэшх
642,3,Эрщ-ёђ№рѕютшђюђю я№ю№юїхёђтю эр Трэур!  Эютшэш юђ Сњыур№шџ ш ётхђр
643,3,"Ухэ. Ъш№їю Ъш№ют №рчъ№ш чрљю в№њья ѓфр№ш бш№шџ, ъющ х тшэютэшъњђ чр ѕшьшїхёърђр рђрър т Шфышс, ърътю љх эря№ртш Яѓђшэ т Сышчъшџ шчђюъ"
644,3,"ЪаШХеР Юв ЭРб ЭРЩ-бваРеЮТШвЮвЮ ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЭЮ ЯаХЧ 1996 вп Х аРЧЪаШЫР ЯаХФ СШЧЭХбЬХЭ, зХ СкЫУРаШп йХ"
645,3,"ахіхяђшђх эр срср Трэур, ъюшђю ыхъѓтрђ тёџър сюыхёђ! Тшцђх уш яю рчсѓїхэ №хф!"
646,3,"Тшцђх эютрђр ђхѕэшър чр џщір эр яхђэр, ъюџђю ёђртр ѕшђ чр ђрчш уюфшэр"
647,3,бђ№юџђ ъњљш чр уюёђш фю ьрэрёђш№р эр Трэур
648,3,"ХЪбЪЫгЧШТЭЮ Ш бРЬЮ Т ШЭвХаЭХв! Ухэ. Ъш№їю Ъш№ют №рчъ№ш чрљю в№њья ѓфр№ш бш№шџ, ъющ х тшэютэшъњђ чр ѕшьшїхёърђр рђрър т Шфышс, ърътю љх эря№ртш Яѓђшэ т Сышчъшџ шчђюъ"
649,3,бтхђњђ ђ№хях№ш! Уюыџьрђр тющэр х ьэюую сышчю! бРй фш№хъђэю юстшэшѕр аѓёшџ чр фтрђр ёђюяхэш ёрьюыхђр
650,3,бРй ш аѓёшџ эр №њср эр тюхэхэ ъюэєышъђ. Шчя№ртхэ ыш х ётхђњђ я№хф в№хђр ётхђютэр тющэр?
651,1,Ь№рїэшђх ђрщэш эр ь№њёэшђх сюьсш
652,1,Сшђърђр чр бш№шџ тњ№тш эр 3 є№юэђр - Рэрышчш
653,3,Ъръ фр я№хсю№шь рых№ушџђр ё сшыъш яю №хіхяђр эр срср Трэур
654,3,Эютр ётхђютэр тющэр ђ№њутр юђ ёърэфры ьхцфѓ бРй ш аѓёшџ чр№рфш...
655,3,"Я№ю№юїхёђтю! Хфэю юђ яюёыхфэшђх я№хфёърчрэшџ эр Трэур, тшцђх ърътю љх ёђрэх....."
656,3,"Я№хфш фр ѓь№х Трэур я№хф№хъыр эют яюђюя эр Чхьџђр, ъющђю љх тър№р зх№эю ью№х т Сњыур№шџ фю"
657,3,Фрыш шёђю№шџђр ё џф№хэюђю ю№њцшх љх ёх яютђю№ш ш ёњё бхтх№эр Ъю№хџ? :. Ръђѓрыэю
658,1,"Хт№юяр, ръю эх ёхур - ъюур?!"
659,3,"Трэур ёњё ёђ№рѕютшђю я№ю№юїхёђтю: йх шьр эют яюђюя эр Чхьџђр, зх№эю ью№х љх ёђшуэх фю быштхэ"
660,3,"Хт№юяр, ръю эх ёхур - ъюур?!"
661,3,"Сњыур№шџ - ьрыњъ юёђ№ют эр ёярёхэшх т ь№рїэшђх т№хьхэр, ъюшђю шфтрђ. Хьшу№рэђшђх фр ёх я№шсш№рђ ѓ фюьр"
662,3,"ЪаШХеР Юв ЭРб ЭРЩ-бваРеЮТШвЮвЮ ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЭЮ ЯаХЧ 1996 вп Х аРЧЪаШЫР ЯаХФ СШЧЭХбЬХЭ, зХ СкЫУРаШп йХ"
663,1,"Фрыш шёђю№шџђр ё џф№хэюђю ю№њцшх љх ёх яютђю№ш ш ёњё бхтх№эр Ъю№хџ? - Ьэхэшџ, ръіхэђш ш ъюьхэђр№ш"
664,3,Фрыш шёђю№шџђр ё џф№хэюђю ю№њцшх љх ёх яютђю№ш ш ёњё бхтх№эр Ъю№хџ?
665,3,"йх шьр эют яюђюя эр Чхьџђр, зх№эю ью№х љх ёђшуэх фю быштхэ"
666,3,Схёэш яюышђшіш эш ђырёърђ ъњь в№хђр ётхђютэр тющэр
667,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
668,3,Тырфшьш№ зѓъют: Шчуыхцфр эхыюушїэю Срјр№ Рёрф фр эрярфэх ерэ ихщѕѓэ
669,3,Чыютхљю я№хфёърчрэшх эр я№ю№юъ:Эютр ётхђютэр тющэр ђ№њутр юђ ёърэфры ьхцфѓ бРй ш аѓёшџ чр№рфш
670,3,Чыютхљю я№хфёърчрэшх эр я№ю№юъ:Эютр ётхђютэр тющэр ђ№њутр юђ ёърэфры ьхцфѓ бРй ш аѓёшџ чр№рфш
671,1,Petel.bg - эютшэш - Чыютхљю я№хфёърчрэшх эр я№ю№юъ:Эютр ётхђютэр тющэр ђ№њутр юђ ёърэфры ьхцфѓ бРй ш аѓёшџ чр№рфш...
672,3,Шчуыхцфр эхыюушїэю Срјр№ Рёрф фр эрярфэх ерэ ихщѕѓэ
673,3,"2017-р эюёш я№ш№юфэш ърђръышчьш, рђхэђрђш ш юу№юьэш ртр№шш  Эютшэш ш Чрсртыхэшх"
674,3,2017-р эюёш я№ш№юфэш ърђръышчьш ш  Эютшэш ш Чрсртыхэшх
675,1,Petel.bg - эютшэш - Рёђ№юыючш я№хфѓя№хцфртрђ: 2017-р эюёш я№ш№юфэш ърђръышчьш ш...
676,1,"Рёђ№юыючш я№хфѓя№хцфртрђ: 2017-р эюёш я№ш№юфэш ърђръышчьш, рђхэђрђш ш юу№юьэш ртр№шш - СЫШж"
677,1,"2017-р эюёш я№ш№юфэш ърђръышчьш, рђхэђрђш ш юу№юьэш ртр№шш"
678,1,"Хт№юяр, ръю эх ёхур - ъюур?!"
679,3,Ью№сшыш?!
680,1,ахръішш ёыхф рьх№шърэёъшџ юсёђ№хы т бш№шџ
681,1,"Хт№юяр, ръю эх ёхур - ъюур?! | Ъюьхэђр№ш"
682,1,"Хт№юяр, ръю эх ёхур - ъюур?! | Ъюьхэђр№ш"
683,3,гыђшьрђѓь эр шчтњэчхьэшђх шыш яюёыхфэю я№хфѓя№хцфхэшх чр ётхђютэрђр юышур№ѕшџ?
684,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
685,1,Шчуыхцфр эхыюушїэю Срјр№ Рёрф фр эрярфэх ерэ ихщѕѓэ
686,3,Эют ётхђютхэ №хф Connections Фюэрыф в№њья №рчъ№ш
687,1,"бш№шџ т ьюьхэђр х эхљю схчя№хіхфхэђэю, эр эхщэр ђх№шђю№шџ шьр я№хфёђртшђхыш эр 8 р№ьшш"
688,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
689,3,бхур ётхђњђ х т №њіхђх эр Яѓђшэ ш в№њья  бтюсюфэю ёыютю
690,1,бхур ётхђњђ х т №њіхђх эр Яѓђшэ ш в№њья
691,3,Ъюэєышъђњђ т бш№шџ шьр яюђхэішры фр №рчђњ№ёш ётхђр
692,1,бхур ётхђњђ х т №њіхђх эр Яѓђшэ ш в№њья
693,3,"Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ, т Ш№ръ, т Ышсшџ..."
694,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
695,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
696,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
697,1,"бш№шџ ш я№юярурэфрђр, ъюџђю ѓф№џ ърђю №ръхђш"
698,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
699,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
700,3,в№њья тхїх эх ѓя№ртыџтр Рьх№шър Рэђюэ Ъ№шыют
701,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
702,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
703,3,в№њья тхїх эх ѓя№ртыџтр Рьх№шър
704,3,Тњыјхсэрђр №хіхяђр эр Срср Трэур
705,3,Тњыјхсэрђр №хіхяђр эр Срср Трэур  Эютшэш ш Чрсртыхэшх
706,3,гфр№њђ эр бРй т бш№шџ  хт№юяхщёъш яюышђшіш ш ьхфшш ё №рчэюяюёюїэш юіхэъш
707,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
708,3,бТХвкв Х ЭР ЯаРУР ЭР ваХвР бТХвЮТЭР ТЮЩЭР!
709,3,"Сњыур№шџ - ьрыњъ юёђ№ют эр ёярёхэшх т ь№рїэшђх т№хьхэр, ъюшђю шфтрђ. Хьшу№рэђшђх фр ёх я№шсш№рђ ѓ фюьр!"
710,3,ашёъњђ юђ ёсыњёњъ ьхцфѓ аѓёшџ ш бРй ёњљхёђтхэю ёх яютшјш
711,1,"быхф ѓфр№шђх эр бРй: Юярёэр хёърырішџ, ьрёютр ьшу№рішџ"
712,1,быхф №ръхђэшџ ѓфр№ эр бРй т бш№шџ: ш ёхур ърътю?
713,3,арышір Трёшыхтр чр рђръшђх эр бРй т бш№шџ
714,3,быхф №ръхђэшџ ѓфр№ эр бРй т бш№шџ: ш ёхур ърътю?
715,1,быхф №ръхђэшџ ѓфр№ эр бРй т бш№шџ: ш ёхур ърътю?
716,3,гфр№њђ эр бРй т бш№шџ  хт№юяхщёъш яюышђшіш ш ьхфшш ё №рчэюяюёюїэш юіхэъш
717,1,Чртхљр эш ую Трэур. зѓфюђтю№эрђр щ сшыър ђюяш яю ъшыюу№рь эр фхэ. Эхюсѕюфшью х ёрью фр...
718,3,"Хфэр тњыјхсэр ъњљр т бюєшџ, ъњфхђю т№хьхђю х ёя№џыю"
719,1,"аѓёъш цѓ№эрышёђ: Ћаѓёшџ фхщёђтр ё фшяыюьрђшїхёъш ьхђюфш, эю тёхъш ръђ эр ру№хёшџ љх сњфх я№хёхїхэЛ (тшфхю)"
720,1,Сшы Ухщђё єшэрэёш№р эют ъхьђ№хщыё. Ъюур чряюїтр я№њёърэхђю?
721,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
722,3,Шъюэюьшъё чр тьхэџхьш. зрёђ 1: Трэур сш сшыр ую№фр!
723,3,Чрыхчњђ эр СЫХбвпйШп ЭЮТ бТпв эр бю№юё
724,3,в№њья тхїх эх ѓя№ртыџтр Рьх№шър
725,3,Уюыџьрђр ѕшьшїхёър ыњцр т бш№шџ
726,3,в№њья тхїх эх ѓя№ртыџтр Рьх№шър
727,3,The Foreign Insider | бяхішрыхэ рэрышч: в№њья ш тюхээшђх ѓфр№ш ё№хљѓ бш№шџ (VIDEO:US strikes in Syria launched from USS Porter)
728,3,"жџыр Сњыур№шџ юђёырстр ё №хіхяђрђр эр срср Трэур- ђюяшј яю ъшыю эр фхэ, ръю ёш ё эрфэю№ьхэю ђхуыю"
729,3,"жџыр Сњыур№шџ юђёырстр ё №хіхяђрђр эр срср Трэур- ђюяшј яю ъшыю эр фхэ, ръю ёш ё эрфэю№ьхэю ђхуыю"
730,1,Тырфшьш№ зѓъют : гфр№шђх эр бРй т бш№шџ эх ёр эрїрыю эр в№хђр ётхђютэр тющэр
731,3,Тырфшьш№ зѓъют я№хф FN: гфр№шђх эр бРй т бш№шџ эх ёр эрїрыю эр в№хђр ётхђютэр тющэр
732,3,The Foreign Insider | бяхішрыхэ рэрышч: в№њья ш тюхээшђх ѓфр№ш ё№хљѓ бш№шџ
733,1,Ъръ №хруш№р ётхђњђ эр ѓфр№р эр бРй яю бш№шџ - бтџђ - Рьх№шър
734,1,Ъръ №хруш№р ётхђњђ эр ѓфр№р эр бРй яю бш№шџ - бтџђ - Рьх№шър
735,1,Ъръ №хруш№р ётхђњђ эр ѓфр№р эр бРй яю бш№шџ - бтџђ - Рьх№шър
736,1,"Я№шїшэрђр, яю№рфш ъюџђю ёш яюфр№џтрьх я№њёђхэ ё фшрьрэђ я№ш уюфхц |"
737,3,быхф №ръхђэшџ ѓфр№ эр бРй т бш№шџ: ш ёхур ърътю?
738,3,Чрыхчњђ эр СЫХбвпйШп ЭЮТ бТпв эр бю№юё
739,3,Я№юїѓђшђх №хіхяђш эр срср Трэур чр юђёырстрэх
740,3,"Ьрушџђр эр сшыъшђх х т яыютфштёъшџ р№ђ ътр№ђры ""Ърярэр"" (бЭШЬЪШ)"
741,3,Ьрушџђр эр сшыъшђх х т Ърярэр (бЭШЬЪШ)
742,3,бРй Юяшђрѕр фр ЯЮФЯРЫпв ваХвР бТХвЮТЭР ТЮЩЭР! Хђю ъющ ш ъръ я№ютрыш яырэютхђх шь! Тшц ...
743,1,Тњчьюцэю х Рфњђ эршёђшэр фр ёх эрьш№р эр Чхьџђр. Ъњфх х ђютр ьџёђю? - бтюсюфэю т№хьх - Яюїштър
744,3,ахіхяђр эр срср Трэур ђюяш яю ъшыю эр фхэ схч фшхђш ш юу№рэшїхэшџ!
745,3,ахіхяђр эр срср Трэур ђюяш яю ъшыю эр фхэ схч фшхђш ш юу№рэшїхэшџ!
746,3,ахіхяђр эр срср Трэур ђюяш яю ъшыю эр фхэ схч фшхђш ш юу№рэшїхэшџ!
747,3,гэшърыэр эрфу№юсэр яыюїр юђъ№шѕр т ех№ръыхџ бшэђшър
748,1,ахіхяђр эр срср Трэур ђюяш яю ъшыю эр фхэ схч фшхђш ш юу№рэшїхэшџ! - СЫШж
749,1,гэшърыэр эрфу№юсэр яыюїр юђъ№шѕр т ех№ръыхџ бшэђшър
750,3,гэшърыэр эрфу№юсэр яыюїр юђъ№шѕр т ех№ръыхџ бшэђшър  KMETA.bg
751,1,гэшърыэр эрфу№юсэр яыюїр юђъ№шѕр т ех№ръыхџ бшэђшър - Юсљхёђтю
752,3,июъш№рљю: Яхтшірђр Рфхы ёяюэђрээю яюърчр шёђшэёъшџ ёш №хяђшыёъш юсышъ т Эютр Чхырэфшџ
753,3,"йх фрфх ёшыр эр тёхъш! Сюую№юфшір љх тш ярчш! брью фюърђю уыхфрђх шъюэрђр, љх ёх ыхъѓтрђх!"
